Kullanıcı Adı,Puan (Yıldız),Yorum Metni,Tarih (Metin),Tarih (Yaklaşık),Beğeni,İşletme Yanıtı,Kullanıcı Yorum Sayısı,Yorum ID
Erhan Yartım,5.0,,a month ago,2026-07-05,,"Dear Mr. Erhan Yartım,

Thank you for taking the time to review your experience at Rixos Premium Belek.

We are very pleased with your 5-star rating. Your satisfaction is the greatest source of motivation for our entire team.

We look forward to welcoming you back to Rixos Premium Belek soon and providing you with an unforgettable holiday experience.

Sincerely,

Rixos Premium Belek Hotel Management",2 reviews,Ci9DQUlRQUNvZENodHljRjlvT2xSSGJVNXJaRFpVY1VwdlQyNHpRVE5sU1Zoa1JXYxAB
Владимир Волощук,5.0,,a month ago,2026-07-05,,"Dear Vladimir Voloshchuk,

Thank you for your excellent rating and for choosing Rixos Premium Belek.

We are delighted that your stay left a positive impression. Your feedback is a great encouragement to our entire team.

We look forward to welcoming you back to Rixos Premium Belek and making your next vacation even more unforgettable.

Sincerely,

Rixos Premium Belek Management",,Ci9DQUlRQUNvZENodHljRjlvT2xwSVZtVTBaM2hJUlhKSmQzTXlPVkZIYzBJeFduYxAB
Денис Сахаров,4.0,,a month ago,2026-07-05,,"Dear Denis Sakharov,

Thank you for choosing Rixos Premium Belek and taking the time to review your stay with us.

We are pleased that your overall experience was positive. We always strive for excellence, so we would appreciate any additional comments you might have about how we could make your stay even more enjoyable.

We look forward to welcoming you back to Rixos Premium Belek.

Best regards,

Rixos Premium Belek Management",,Ci9DQUlRQUNvZENodHljRjlvT25vMFNtRm9iR1UxT1RWUGQxQTJPWGMyTFRBeVgxRRAB
Rudolf B.,5.0,"We have been going to the hotel for 17 years, at least 2 times a year.
The hotel has never disappointed, great service and approach.
They are constantly renovating the hotel and we have experienced several general …",a month ago,2026-07-05,,,,ChdDSUhNMG9nS0VNVEwtS2ZVb3B2U2t3RRAB
Rashed Edrees,5.0,"This was my second stay at the hotel, and I was genuinely impressed by the significant improvements in both the services and overall guest experience. Everything was well organized, smooth, and enjoyable.

One of the best enhancements I noticed was the introduction of the hotel mobile application, especially its AI-powered features, which made communication, requests, and accessing services much more convenient and efficient.

Another outstanding improvement was the Personal Assistant service. We had the pleasure of being assisted by Nabila, who was exceptional throughout our stay. She was professional, attentive, courteous, and always willing to help with a smile. Her dedication, hospitality, and attention to detail truly made a difference and added a personal touch to our experience.

Thank you to the entire team for the excellent service and continuous improvements. I look forward to visiting again.",a month ago,2026-07-05,,"Dear Rashed Edrees,

Thank you very much for taking the time to share such a detailed and thoughtful review of your second stay at Rixos Premium Belek.

We are delighted to hear that you noticed and appreciated the improvements we have made to our services and overall guest experience. It is especially rewarding to know that our mobile application and its AI-powered features contributed to a more convenient and enjoyable stay.

We are also truly grateful for your kind recognition of our Personal Assistant service, and especially of Nabila. Your compliments regarding her professionalism, attentiveness, hospitality, and dedication will be shared with her personally. We are proud to have team members who create such memorable experiences for our guests.

Thank you once again for your valuable feedback and continued trust in Rixos Premium Belek. We look forward to welcoming you back for your third stay and another exceptional holiday experience.

Kind regards,

Rixos Premium Belek Hotel Management",9 reviews,Ci9DQUlRQUNvZENodHljRjlvT2xCSk1GZEpTbnBVTFdJellVaDNObXczTjBRd00zYxAB
Ashley Hoban,5.0,,a month ago,2026-07-05,,"Dear Ashley Hoban,

Thank you very much for your 5-star rating and for choosing Rixos Premium Belek. … More",,Ci9DQUlRQUNvZENodHljRjlvT2sxWlRuTmtlRmhtUkZJM05GODVjV1EyTFV0T1VtYxAB
David Dunmore,5.0,Best Hotel ever! Never been to a hotel like this in my life!,a month ago,2026-07-05,,"Dear David Dunmore,

Thank you very much for your amazing review and kind words. … More",2 reviews,Ci9DQUlRQUNvZENodHljRjlvT2t0TmJETmtjVmxHWms5Q2VrRnhjSEptYjJOaWFXYxAB
Lola Er,5.0,,a month ago,2026-07-05,,"Dear Lola Er,

Thank you very much for your 5-star rating and for choosing Rixos Premium Belek. … More",,Ci9DQUlRQUNvZENodHljRjlvT2taQ2RGQldia1JrUjIxU1UxVmFTbTAyUTJwaVZHYxAB
Peter Haas,5.0,We like everything,a month ago,2026-07-05,,"Dear Peter Haas,

Thank you very much for your wonderful review and 5-star rating. … More",2 reviews,Ci9DQUlRQUNvZENodHljRjlvT2pKNk5ucERNRlpGY0ZwQmFWVlNVWEEzZDNkaVFWRRAB
Gabriel Aydin,5.0,Great hotel for families with small children,a month ago,2026-07-05,,"Dear Gabriel Aydin,

Thank you so much for your wonderful review and kind words. … More",Local Guide · 15 reviews · 2 photos,Ci9DQUlRQUNvZENodHljRjlvT2kxR2FGSlBOMnhFWTJseE9EUndOMWR0VERaVmVVRRAB
George Skinner,5.0,Fantastic service!,a month ago,2026-07-05,,"Dear George Skinner,

Thank you very much for your kind review and 5-star rating. … More",1 review,Ci9DQUlRQUNvZENodHljRjlvT25ZemFYZDBOR2hXTW5wdWRrWmpZV1o0Um04NVpsRRAB
James Manning,5.0,Proper service. Can’t fault it.  Medìa should get a pay rise,a month ago,2026-07-05,,"Dear James Manning,

Thank you very much for your wonderful review and kind words. … More",6 reviews,Ci9DQUlRQUNvZENodHljRjlvT2paeFRESktUMFJZTTJSWVozWmhZekpsVm05U2QyYxAB
Courtney Anderson,5.0,Nuraiym has been extremely helpful and has been an asset to the resort. When we requested food and drinks she personally sorted this out for us! She also made sure our stay at pool side was a great experience,a month ago,2026-07-05,,"Dear Courtney Anderson,

Thank you very much for your wonderful review and kind words. … More",13 reviews,Ci9DQUlRQUNvZENodHljRjlvT25KWVpGVlJNSEIwTWxkc1VHODJlRWRLY2xCNloyYxAB
jens pieper,5.0,We like peoples restaurants service food and the manager Türker bey and Mansoor they have amazing service and thank you for our assistant Nebila is very helpful.,a month ago,2026-07-05,,"Dear Jens Pieper,

Thank you very much for your wonderful review and for sharing your experience at … More",1 review,Ci9DQUlRQUNvZENodHljRjlvT2pobGRXVldRM0kxVm1seWFHbDBSMVY0VFVRMlFXYxAB
Iulian Tinca,5.0,,a month ago,2026-07-05,,"Dear Iulian Tinca,

Thank you very much for your 5-star rating and for choosing Rixos Premium Belek. … More",1 photo,Ci9DQUlRQUNvZENodHljRjlvT2tkVVRVNW5WaTFRTmxWa2JscHFTVlJVY0hjNVUyYxAB
khaled alshanqiti,5.0,"One of the best hotel and services

Value for money

And you are going to have unforgettable memories with your family

Many thanks for all team members

Including Mr.Mutsafa , Sardar

And all other team members in the hotel",a month ago,2026-07-05,,"Dear Khaled Alshanqiti,

Thank you very much for your wonderful review and kind words.

We are delighted to hear that you enjoyed our services and found your stay to be great value for money. Creating unforgettable family memories is exactly what we strive for, and it is a pleasure to know that we succeeded in making your holiday special.

We also greatly appreciate your recognition of Mr. Mustafa, Sardar, and all our team members. Your compliments will be shared with them and the entire team.

Thank you for choosing Rixos Premium Belek. We look forward to welcoming you and your family again in the future.

Kind regards,

Rixos Premium Belek Hotel Management",3 reviews,Ci9DQUlRQUNvZENodHljRjlvT2xCNlgyRlRNRXB0VEZCdWFXVjBVMDFOWWt0dVMxRRAB
sadece zulal,5.0,"We were very pleased with the staff's attentiveness, the cleanliness, and the food at both the buffet and à la carte restaurants. There's a different event every evening, so you have a very enjoyable time. The venues are nice, the staff are friendly, and we will probably come again :)",a month ago,2026-07-05,,"Dear Zulal,

Thank you so much for your kind review. … More",1 review · 3 photos,Ci9DQUlRQUNvZENodHljRjlvT2xaVFNEaHFiWEZUVTJWVGNXTldlRVp2TWxoS1RFRRAB
Iuliia S.,4.5,"I liked everything except for restaurant reservations, it’s difficult to book.",a month ago,2026-07-05,,,,ChZDSUhNMG9nS0VOM240S2VTZ1BmOVZ3EAE
Sohrab Bahri,4.0,"Rixos Premium Belek is a beautiful and high-quality hotel with excellent facilities. The resort offers great amenities, including large swimming pools and a private beach bar, which make the stay very enjoyable.

The rooms are clean and well-maintained, and the overall hygiene standards are good. The variety of food is also impressive, with plenty of options available throughout the day.

The only downside was that a couple of staff members were not very friendly or professional, but overall the experience was still very good.",a month ago,2026-07-05,,"Dear Sohrab Bahri,

Thank you for your valuable feedback and for taking the time to share your experience at Rixos Premium Belek.

We are delighted to hear that you enjoyed our facilities, cleanliness, food variety, swimming pools, and beach area. It is always a pleasure to know that our guests have had an enjoyable stay with us.

We also appreciate your comments regarding the service experience. Guest feedback is extremely important to us, as it helps us continuously improve our standards and services.

Thank you once again for your kind words and recommendation. We look forward to welcoming you back to Rixos Premium Belek in the future.

Kind regards,

Rixos Premium Belek Hotel Management",Local Guide · 101 reviews · 561 photos,Ci9DQUlRQUNvZENodHljRjlvT2xVeGRXZ3dTRzQzVTFrMlRXMVZWeTFITmw5VGFrRRAB
