Kullanıcı Adı,Puan (Yıldız),Yorum Metni,Tarih (Metin),Tarih (Yaklaşık),Beğeni,İşletme Yanıtı,Kullanıcı Yorum Sayısı,Yorum ID
Hülya Yüce,5.0,"Having vacationed in dozens of hotels, I was very impressed. The view is amazing, the staff are very polite, the food is fantastic, hundreds of different dishes and impeccable taste. I will definitely return. Thank you.",a month ago,2026-07-05,,"Dear Guest,

First of all, thank you for choosing our hotel for your holiday and for taking the time to write your review.

All your comments are important to us at Adora Resort Hotels. They encourage us to improve and become better. We strive to provide you, our valued guests, with impeccable service. We are happy to have hosted you and wish you a healthy and peaceful year with your loved ones.

Sincerely,

The Adora Hotel & Resort Family.",2 reviews · 3 photos,Ci9DQUlRQUNvZENodHljRjlvT2poS1NFY3hSR056ZFdsS05YUXRUa3B6VkdjMVJtYxAB
Porsche Panamera,5.0,"The atmosphere is fantastic, the food is incredible, there are hundreds of different dishes, whichever one you try is an explosion of flavor in your mouth. I would love to meet the head chef to congratulate him. I will definitely come back with my family.",a month ago,2026-07-05,,"Dear Guest,

First of all, thank you for choosing our hotel for your holiday and for taking the time to write your review.

All your comments are important to us at Adora Resort Hotels. They encourage us to improve and become better. We strive to provide you, our valued guests, with impeccable service. We are happy to have hosted you and wish you a healthy and peaceful year with your loved ones.

Sincerely,

The Adora Hotel & Resort Family.",5 reviews · 8 photos,Ci9DQUlRQUNvZENodHljRjlvT2pWbU9HNUlRbXRZYUVGUk5VSTFOREprZERKTk5uYxAB
Alexandra Ispas,5.0,The food was very delicios!,a month ago,2026-07-05,,"Dear Guest,

First of all, we would like to thank you for choosing our hotel and for taking your valuable time to evaluate it.

All your comments are important to us as Adora Resort Hotels. Your evaluation will encourage us to improve and become better. As a facility, we are trying to provide perfect service to our valued guests.

We express our pleasure to welcome you and wish you a healthy and peaceful year with your loved ones.

Kind regards,

Adora Hotel & Resort.",3 reviews · 1 photo,Ci9DQUlRQUNvZENodHljRjlvT2w5c2FYcHNiM0IyYlhvdGQxbFdhVmRRVG1sTVdrRRAB
Paul Mihai Zelenca,5.0,Everything good!,a month ago,2026-07-05,,"Dear Guest,

First of all, we would like to thank you for choosing our establishment for your vacation, for your valuable time, and for your review.

We always strive to provide our valued guests with excellent service.

We would be delighted to welcome you back again and wish you a healthy and peaceful year with your family.

Sincerely,

Adora Hotel & Resort",6 reviews · 2 photos,Ci9DQUlRQUNvZENodHljRjlvT201UU9FSnBhR001WVdkcFpVcG5UWEZOVEhaMk5WRRAB
Larisa Vasiljević,5.0,"Met all expectations, excellent family vacation. The food is excellent, clean, animation. The beach is clean as well as the pool. The staff is friendly but not intrusive. Excellent price/quality ratio.",a month ago,2026-07-05,,"Dear guests,

First of all, we would like to thank you for choosing our hotel for your vacation and for taking your precious time to share your impressions with us.

As the Adora Resort Hotels family, all your comments are extremely important to us. Your ratings encourage us to constantly improve and provide even better service. We strive to always provide our dear guests with top-notch service.

It is a great pleasure for us to have had the opportunity to host you and we wish you and your loved ones much health, peace and happiness.

Kind regards,
The Adora Hotel & Resort family.",1 review,Ci9DQUlRQUNvZENodHljRjlvT21SUmFGQmhiakpaUVRReWNVbExjVE4xUVhwWllVRRAB
Marta S,5.0,"The à la carte restaurant at the Adora Hotel is a true gem! Delicious food, beautifully presented dishes, and top-notch service. Every meal was meticulously crafted – fresh ingredients, unique flavors, and a wonderful atmosphere. Everything was perfect from start to finish. Definitely one of the best culinary experiences of our stay. Highly recommended!",a month ago,2026-07-05,,"Dear Guest,

First of all, we would like to thank you for choosing our hotel and for taking your valuable time to evaluate it.

All your comments are important to us as Adora Resort Hotels. Your evaluation will encourage us to improve and become better. As a facility, we are trying to provide perfect service to our valued guests.

We express our pleasure to welcome you and wish you a healthy and peaceful year with your loved ones.

Kind regards,

Adora Hotel & Resort.",9 reviews · 4 photos,Ci9DQUlRQUNvZENodHljRjlvT25sd0xYbGllRWxpUkZGMWVWUjBXRGMyWVhkTU9YYxAB
Artur Piątkowski,5.0,"We've stayed in many hotels, but the Adora Hotel is truly exceptional. For nine days, I was delighted with the service, quality, and professionalism. Dinner on the 4th floor was delicious and the service was impeccable. I wholeheartedly recommend it.",a month ago,2026-07-05,,"Dear Guests,

First, we would like to thank you for choosing our property for your vacation … More",5 reviews,Ci9DQUlRQUNvZENodHljRjlvT2xsMWNYVk9SbkJ4ZDJwQmJFVXpaVTFpTVc5bE9GRRAB
Uğur Civak,5.0,"We've been here for three years in a row, and if we plan to come to Antalya again next year, we'll definitely stay at this hotel. Families with children should definitely consider it.",a month ago,2026-07-05,,"Dear Guest,

First of all, thank you for choosing our hotel for your holiday and for taking … More",5 reviews · 1 photo,Ci9DQUlRQUNvZENodHljRjlvT25SM2FHd3phalZzWDNSRGFuTldTRFJsTjBGV1ZuYxAB
Mateusz Piskulak,5.0,"We highly recommend the hotel to both those looking for relaxation and those looking for an active lifestyle. The food, service, atmosphere, and cleanliness are all top-notch. There's plenty of space both on the beach and by the pool.",a month ago,2026-07-05,,"Dear Guests,

First, we would like to thank you for choosing our property for your vacation … More",1 review · 5 photos,Ci9DQUlRQUNvZENodHljRjlvT2prMVgyVnBUbkpoUzNWbU1VdGtNbXBITFVwM1YxRRAB
Jadwiga Jandura,5.0,"This is our second stay at this resort, and it certainly won't be our last. We recommend it to families with children and beyond.",a month ago,2026-07-05,,"Dear Guests,

First, we would like to thank you for choosing our property for your vacation … More",2 reviews · 1 photo,Ci9DQUlRQUNvZENodHljRjlvT2pOZmJVeG9kV2xyU1dNeVpUQTVVWFpGU2t0cWFVRRAB
F. K.,5.0,"The room and bathroom were a good size and always clean.

The food was delicious, with a wide selection, especially the desserts.

There were many activities and the service was excellent, especially Ayse from Omelette and Dogu from Guest Services.",a month ago,2026-07-05,,"Dear Guest,

First of all, we would like to thank you for choosing our establishment for your vacation, for your valuable time, and for your review.

We always strive to provide our valued guests with excellent service.

We would be delighted to welcome you back again and wish you a healthy and peaceful year with your family.

Sincerely,

Adora Hotel & Resort",4 reviews,Ci9DQUlRQUNvZENodHljRjlvT21wbFFVNDJTM0YwZVVwcmFXUnFOM0pQYzJOd1NuYxAB
Barış,4.0,The hotel is nice. The room I was given was quite far from the pool and the sea. General services and food were fine. The biggest issue for me was the lack of electric vehicle charging stations. A large hotel could install two AC stations for the money it would charge one person.,a month ago,2026-07-05,,"Dear Guest,

First of all, thank you for choosing our hotel for your holiday and for taking … More",4 reviews · 3 photos,Ci9DQUlRQUNvZENodHljRjlvT25OMGVsVjNabFJGT0RkTWNFazFWRmxpV1cxdk5GRRAB
Ibrahim Martinovic,5.0,,a month ago,2026-07-05,,"Dear Guest,

First of all, thank you for choosing our hotel for your holiday and for taking … More",Local Guide · 21 reviews,Ci9DQUlRQUNvZENodHljRjlvT213NFFYcGphREZMUzBkT1dtMXliek00WjNrNFZGRRAB
Sworti Chug,5.0,"The food is truly first-class. There's always a wide variety, a great selection for everyone. And the service is excellent too. Everyone is always friendly. The activities like aqua gym or darts are fantastic. We always participated, and it was not only great exercise but also a lot of fun. We would highly recommend this hotel.",Edited a month ago,2026-07-05,,"Dear Guest,

First of all, we would like to thank you for choosing our establishment for your … More",1 review,Ci9DQUlRQUNvZENodHljRjlvT21ZeGN6YzFZaTEyTVhORVRteFNZa2x3UlZSV1ZrRRAB
tamer kantarci,5.0,"Fantastic second stay!

This is our second time here – the first time we had a sea view room, this time a club room. Both times it was very clean and comfortable. The selection of food and drinks is incredibly diverse! The Adira Hotel is highly recommended: very green grounds and extremely friendly staff. We'll definitely be back!",a month ago,2026-07-05,,"Dear Guest,

First of all, we would like to thank you for choosing our establishment for your vacation, for your valuable time, and for your review.

We always strive to provide our valued guests with excellent service.

We would be delighted to welcome you back again and wish you a healthy and peaceful year with your family.

Sincerely,

Adora Hotel & Resort",Local Guide · 10 reviews · 75 photos,Ci9DQUlRQUNvZENodHljRjlvT25jNWFqSmFiM2hCTURnMmIwaGxjMFJzVGpScFMwRRAB
Çiğdem Şimşek,5.0,"The hotel was very nice overall, the food, the staff, the facilities, the restaurants. I would recommend it to everyone.",a month ago,2026-07-05,,"Dear Guest,

First of all, thank you for choosing our hotel for your holiday and for taking … More",1 review,Ci9DQUlRQUNvZENodHljRjlvT2tsSk9UZDNNVk5zZUhsb1UwVjVhRlJ1YlVFdFpVRRAB
Радка Предова,5.0,"For the second year we are resting in the hotel and again we really liked it! I would say that the food is better and more varied than last year.
The team from the bartenders and waiters to the maids are smiling and polite.
The animators again did not let us get bored, tireless young people, cheerful and smiling. I want to note the most charming Alina Popova- bo- bo- bo- bochaaa, charming and beautiful! Since as I said last year we were also with you and watched the show ""Mr. Adora"" I was unpleasantly surprised that this year was the same as the previous one. New games can be invented, it can be upgraded so that it is interesting every time.",Edited a month ago,2026-07-05,,"Dear Guest,

First of all, thank you for choosing our hotel and taking the time to provide a detailed review. We value every guest's opinion and strive to do everything possible to ensure a pleasant and comfortable stay at Adora Resort Hotels.
Knowing about your positive impressions of your stay at our hotel is our greatest reward! We hope to welcome you and your family back to our hotel soon.

Best wishes,

Adora Hotel & Resort.",Local Guide · 15 reviews · 82 photos,Ci9DQUlRQUNvZENodHljRjlvT25aVE5sQkJWMjA0UlhSNFF6azVaV1UxTFRoRFYwRRAB
Andrei Gheorghitoiu,5.0,"I recommend this hotel, from accommodation, service and food, everything is 5 stars.",a month ago,2026-07-05,,"Dear Guest,

First of all, we would like to thank you for choosing our hotel and for taking … More",2 reviews,Ci9DQUlRQUNvZENodHljRjlvT25Cb1YwNUJhemR5WTA1bk16VkRXRFZFY21OMFpXYxAB
Janis Jeck,5.0,Changing rooms once but then everything was fine. In the à la carte restaurant Mezzetto there was a beautiful service from all the waiters and the waitrsses. The service was so nice and I would recommend it to everyone.,a month ago,2026-07-05,,"Dear Guest,

First of all, we would like to thank you for choosing our hotel and for taking … More",4 reviews,Ci9DQUlRQUNvZENodHljRjlvT205amNYbEJORm8wUzBGdFRXWllVV2R4UkRKMFkyYxAB
Emre Redzheb,5.0,We are satisfied with the vacation. The staff is kind and helpful. The atmosphere and the food in the A La Carte restaurant were great.,a month ago,2026-07-05,,"Dear Guest,

First of all, thank you for choosing our hotel and taking the time to leave a … More",1 review,Ci9DQUlRQUNvZENodHljRjlvT25GeE5tVTNUVzFOYTBKaVRpMTNTRVZHWm1weWQzYxAB
Reni Djuvanova,5.0,,a month ago,2026-07-05,,"Dear Guest,

First of all, we would like to thank you for choosing our hotel and for taking … More",,Ci9DQUlRQUNvZENodHljRjlvT25wMFMzZFdia1pXWWtGUmVYcENRWGszUkhoMlVrRRAB
Lola Nurmatova,5.0,,a month ago,2026-07-05,,"Dear Guest,

First of all, we would like to thank you for choosing our hotel and for taking … More",1 photo,Ci9DQUlRQUNvZENodHljRjlvT21ORFJuaG1NR2RCZFRscVFrVm1aMmR4VmxORmRHYxAB
Julija Cherevko,5.0,"We immediately arrived at the hotel. The reception area was a bit uninspiring with its simple appearance, but don't jump to conclusions – the hotel is very nice, everything is clean, the room is beautiful and spacious, modern, and the air conditioning and Wi-Fi are excellent, even on the beach. The food is excellent (thanks to the wonderful team at the à la carte restaurant ""Sehrazad"" – we highly recommend it; it was delicious and the service was excellent, with a view of the entire area from the top floor of the hotel). A huge thank you to the entire hotel staff, everyone was friendly and helpful. We'd like to highlight Ida from the guest relations department – ​​she's very warm and professional, as well as Mucahit, Ismail, Suleyman, and Cici.
Special thanks to Arina from the animation team – she gave us a ton of information and helped us with everything. All the bartenders, the people who tend to the hotel's flowers, the people who clean the grounds, the beach, the rooms, etc. are all great.
Thanks to the hotel administration for such excellent staff, a bonus to everyone!!!!
We'll be back!",a month ago,2026-07-05,,"Dear Guest,

First of all, thank you for choosing our hotel and taking the time to leave a detailed review. We value every guest's opinion and strive to do everything possible to ensure a pleasant and comfortable stay at Adora Resort Hotels.

Knowing about your positive impressions of your stay at our hotel is our greatest reward! We hope to welcome you and your family back to our hotel soon.

Best wishes,

Adora Hotel & Resort",1 review · 5 photos,Ci9DQUlRQUNvZENodHljRjlvT2pCMGFISnRkVlZSVDIxMU5tRk5jMmxETWpCVWVYYxAB
